4164,Yes,500000
4165,Yes,500000
4169,Yes,500000
4170,Yes,500000
4171,Yes,500000
4172,Yes,500000
4173,Yes,500000
4174,Yes,500000
4178,Yes,500000
4179,Yes,500000
4205,Yes,500000
4207,Yes,500000
4208,Yes,500000
4209,Yes,500000
4210,Yes,500000
4211,Yes,500000
4212,Yes,500000
4213,Yes,500000
4214,Yes,500000
4215,Yes,1000000
4216,Yes,500000
4217,Yes,1000000
4218,Yes,500000
4220,Yes,500000
4221,Yes,500000
4222,Yes,500000
4223,Yes,500000
4224,Yes,500000
4225,Yes,1000000
4226,Yes,500000
4227,Yes,500000
4228,Yes,500000
4229,Yes,500000
4230,Yes,500000
4271,Yes,500000
4272,Yes,500000
4280,Yes,500000
4300,Yes,500000
4301,Yes,500000
4303,Yes,500000
4304,Yes,500000
4305,Yes,500000
4306,Yes,500000
4350,Refer,500000
4352,Refer,500000
4370,Refer,500000
4500,Yes,1000000
4501,Yes,500000
4502,Yes,500000
4503,Yes,500000
4504,Yes,500000
4505,Yes,500000
4506,Yes,500000
4507,Refer,500000
4508,Yes,500000
4509,Yes,500000
4510,Yes,500000
4511,Yes,500000
4512,Yes,500000
4514,Refer,500000
4516,Yes,500000
4517,Refer,500000
4518,Refer,500000
4519,Refer,500000
4520,Refer,500000
4550,Refer,500000
4551,Yes,500000
4552,Refer,500000
4553,Refer,500000
4554,Refer,500000
4555,Yes,500000
4556,Yes,500000
4557,Yes,500000
4558,Yes,1000000
4559,Yes,500000
4560,Yes,1000000
4561,Refer,500000
4562,Refer,500000
4563,Refer,500000
4564,Yes,1000000
4565,Yes,1000000
4566,Yes,500000
4567,Yes,500000
4572,Yes,500000
4573,Yes,500000
4574,Refer,500000
4575,Yes,500000
4650,Refer,500000
4655,Refer,500000
4670,Refer,500000
4680,Refer,500000
4700,Refer,500000
4701,Refer,500000
4703,Refer,500000
4710,Refer,500000
4711,Refer,500000
4740,Refer,500000
4750,Refer,500000
4812,Refer,500000
4814,Refer,500000
4868,Refer,500000
4869,Refer,250000
4870,Refer,250000
4878,Refer,250000
4879,Refer,500000
5000,Yes,500000
5005,Yes,500000
5006,Yes,500000
5007,Yes,500000
5008,Yes,500000
5009,Yes,500000
5010,Yes,500000
5011,Yes,500000
5012,Yes,500000
5013,Yes,500000
5014,Yes,500000
5015,Yes,500000
5016,Yes,500000
5017,Yes,500000
5018,Yes,500000
5019,Yes,500000
5020,Yes,500000
5021,Yes,500000
5022,Yes,500000
5023,Yes,500000
5024,Yes,500000
5025,Yes,500000
5031,Yes,500000
5032,Yes,500000
5033,Yes,500000
5034,Yes,500000
5035,Yes,500000
5037,Yes,500000
5038,Yes,500000
5039,Yes,500000
5040,Yes,500000
5041,Yes,500000
5042,Yes,500000
5043,Yes,500000
5044,Yes,500000
5045,Yes,500000
5046,Yes,500000
5047,Yes,500000
5048,Yes,500000
5049,Yes,500000
5050,Yes,500000
5051,Yes,500000
5052,Yes,500000
5061,Yes,500000
5062,Yes,500000
5063,Yes,500000
5064,Yes,500000
5065,Yes,500000
5066,Yes,500000
5067,Yes,500000
5068,Yes,500000
5069,Yes,500000
5070,Yes,500000
5072,Yes,500000
5073,Yes,500000
5074,Yes,500000
5075,Yes,500000
5076,Yes,500000
5081,Yes,500000
5082,Yes,500000
5083,Yes,500000
5084,Yes,500000
5085,Yes,500000
5086,Yes,500000
5087,Yes,500000
5088,Yes,500000
5089,Yes,500000
5090,Yes,500000
5091,Yes,500000
5092,Yes,500000
5093,Yes,500000
5094,Yes,500000
5095,Yes,500000
5096,Yes,500000
5097,Yes,500000
5098,Yes,500000
5106,Yes,500000
5107,Yes,500000
5108,Yes,500000
5109,Yes,500000
5110,Yes,500000
5111,Yes,500000
5112,Yes,500000
5113,Yes,500000
5114,Yes,500000
5115,Yes,500000
5116,Yes,500000
5117,Yes,500000
5118,Yes,500000
5121,Yes,500000
5125,Yes,500000
5126,Yes,500000
5127,Yes,500000
5131,Yes,500000
5136,Yes,500000
5137,Yes,500000
5140,Yes,500000
5141,Yes,500000
5142,Yes,500000
5150,Yes,500000
5151,Yes,500000
5152,Yes,500000
5153,Refer,500000
5154,Yes,500000
5155,Yes,500000
5156,Yes,500000
5158,Yes,500000
5159,Yes,500000
5160,Yes,500000
5161,Yes,500000
5162,Yes,500000
5163,Yes,500000
5164,Yes,500000
5165,Yes,500000
5166,Yes,500000
5167,Yes,500000
5168,Yes,500000
5169,Yes,500000
5170,Yes,500000
5171,Yes,500000
5172,Yes,500000
5173,Yes,500000
5174,Yes,500000
5211,Refer,500000
5212,Refer,500000
5213,Refer,500000
5214,Refer,500000
5233,Refer,500000
5234,Refer,500000
5241,Refer,500000
5242,Refer,500000
5243,Refer,500000
5244,Refer,500000
5245,Refer,500000
5250,Refer,500000
5251,Refer,500000
5252,Refer,500000
5253,Refer,500000
5290,Refer,500000
5352,Refer,500000
5353,Refer,500000
5355,Refer,500000
5608,Refer,500000
5609,Refer,500000
5950,Yes,500000
5960,Yes,500000
6000,Yes,1000000
6003,Yes,500000
6004,Yes,500000
6005,Yes,500000
6006,Yes,500000
6007,Yes,500000
6008,Yes,500000
6009,Yes,1000000
6010,Yes,1000000
6011,Yes,1000000
6012,Yes,1000000
6014,Yes,500000
6015,Yes,500000
6016,Yes,500000
6017,Yes,500000
6018,Yes,500000
6019,Yes,500000
6020,Yes,500000
6021,Yes,500000
6022,Yes,500000
6023,Yes,500000
6024,Yes,500000
6025,Yes,500000
6026,Yes,500000
6027,Yes,500000
6028,Yes,500000
6029,Yes,500000
6030,Yes,500000
6031,Yes,500000
6032,Yes,500000
6033,Yes,500000
6034,Yes,500000
6035,Yes,500000
6036,Yes,500000
6037,Refer,500000
6038,Yes,500000
6041,Refer,500000
6042,Refer,500000
6050,Yes,500000
6051,Yes,500000
6052,Yes,500000
6053,Yes,500000
6054,Yes,500000
6055,Yes,500000
6056,Yes,500000
6057,Yes,500000
6058,Yes,500000
6059,Yes,500000
6060,Yes,500000
6061,Yes,500000
